'CM_id',1,2,3,4,5,6,7,8,9,10,'GHM'
'19','DP','D-1904','1DAS','CMA',,,,,,,'19M07W'
'19','DP','D-1904',,,,,,,,,'19M07V'
'19','DP','D-1905',,,,,,,,,'19M08Z'
'19','DP','D-1906',,,,,,,,,'19M09Z'
'19','DP','D-1907',,,,,,,,,'19M10Z'
'19','DP','D-1908','Age','>69a',,,,,,,'19M11W'
'19','DP','D-1908','1DAS','CMA',,,,,,,'19M11W'
'19','DP','D-1908',,,,,,,,,'19M11V'
'20','DP','D-2001',,,,,,,,,'20Z02Z'
'20','DP','D-2002',,,,,,,,,'20Z03Z'
'20','DP','D-2003',,,,,,,,,'20Z04Z'
'20','DP','D-2004',,,,,,,,,'20Z05Z'
'20','DP','D-2005','Age','>69a',,,,,,,'20Z06W'
'20','DP','D-2005','1DAS','CMA',,,,,,,'20Z06W'
'20','DP','D-2005',,,,,,,,,'20Z06V'
'21','1A','CM21','1DAS','CMASNT',,,,,,,'21C01S'
'21','1A','CM21','1A','A-126',,,,,,,'21C02Z'
'21','1A','CM21','1A','A-127',,,,,,,'21C03Z'
'21','1A','CM21','1A','A-128',,,,,,,'21C04Z'
'21','1A','CM21','1A','A-129','1DAS','CMA',,,,,'21C05W'
'21','1A','CM21','1A','A-129',,,,,,,'21C05V'
'21','1A','non médical',,,,,,,,,'90H02Z'
'21','1DAS','CMASNT',,,,,,,,,'21M01S'
'21','DP','D-093','Age','<18a',,,,,,,'21M02Z'
'21','DP','D-093','Age','>69a',,,,,,,'21M03W'
'21','DP','D-093','1DAS','CMA',,,,,,,'21M03W'
'21','DP','D-093',,,,,,,,,'21M03V'
'21','DP','D-2102','Age','<18a',,,,,,,'21M04Z'
'21','DP','D-2102',,,,,,,,,'21M05Z'
'21','DP','D-2103','Age','<18a',,,,,,,'21M06Z'
'21','DP','D-2103','Age','>69a',,,,,,,'21M07W'
'21','DP','D-2103','1DAS','CMA',,,,,,,'21M07W'
'21','DP','D-2103',,,,,,,,,'21M07V'
'21','DP','D-2104','Age','>69a',,,,,,,'21M08W'
'21','DP','D-2104','1DAS','CMA',,,,,,,'21M08V'
'21','DP','D-2105','1DAS','CMA',,,,,,,'21M09W'
'21','DP','D-2105',,,,,,,,,'21M09V'
'22','1D','D-021',,,,,,,,,'22Z02Z'
'22','1A','CM22','1A','A-130',,,,,,,'22C02Z'
'22','1A','CM22','1A','A-131',,,,,,,'22C03Z'
'22','1A','non médical',,,,,,,,,'90H02Z'
'22',,,,,,,,,,,'22M02Z'
'23','DP','D-108',,,,,,,,,'23Z03Z'
'23','DP','D-075',,,,,,,,,'23Z02Z'
'23','1A','opératoire',,,,,,,,,'23C02Z'
'23','DP','D-2301',,,,,,,,,'23M02Z'
'23','DP','D-2302','1DAS','CMA',,,,,,,'23M03W'
'23','DP','D-2302',,,,,,,,,'23M03V'
'23','DP','D-2303','1DAS','D-009',,,,,,,'23M04Z'
'23','DP','D-2303',,,,,,,,,'23M05Z'
'23','DP','D-2304',,,,,,,,,'23M06Z'
